,label,participant,category
3584,ohp,E,heavy
3585,ohp,E,heavy
3586,ohp,E,heavy
3587,ohp,E,heavy
3588,ohp,E,heavy
3589,ohp,E,heavy
3590,ohp,E,heavy
3591,ohp,E,heavy
3592,ohp,E,heavy
3593,ohp,E,heavy
3594,ohp,E,heavy
3595,ohp,E,heavy
3596,ohp,E,heavy
3597,ohp,E,heavy
3598,ohp,E,heavy
3599,ohp,E,heavy
3600,ohp,E,heavy
3601,ohp,E,heavy
3602,ohp,E,heavy
3603,ohp,E,heavy
3604,ohp,E,heavy
3605,ohp,E,heavy
3606,ohp,E,heavy
3607,ohp,E,heavy
3608,ohp,E,heavy
3609,ohp,E,heavy
3610,ohp,E,heavy
3611,ohp,E,heavy
3612,ohp,E,heavy
3613,ohp,E,heavy
3614,ohp,E,heavy
3615,ohp,E,heavy
3616,ohp,E,heavy
3617,ohp,E,heavy
3618,ohp,E,heavy
3619,ohp,E,heavy
3620,ohp,E,heavy
3621,ohp,E,heavy
3622,ohp,E,heavy
3623,ohp,E,heavy
3624,ohp,E,heavy
3625,ohp,E,heavy
3626,ohp,E,heavy
3627,ohp,E,heavy
3628,ohp,E,heavy
3629,row,C,medium
3630,row,C,medium
3631,row,C,medium
3632,row,C,medium
3633,row,C,medium
3634,row,C,medium
3635,row,C,medium
3636,row,C,medium
3637,row,C,medium
3638,row,C,medium
3639,row,C,medium
3640,row,C,medium
3641,row,C,medium
3642,row,C,medium
3643,row,C,medium
3644,row,C,medium
3645,row,C,medium
3646,row,C,medium
3647,row,C,medium
3648,row,C,medium
3649,row,C,medium
3650,row,C,medium
3651,row,C,medium
3652,row,C,medium
3653,row,C,medium
3654,row,C,medium
3655,row,C,medium
3656,row,C,medium
3657,row,C,medium
3658,row,C,medium
3659,row,C,medium
3660,row,C,medium
3661,row,C,medium
3662,row,C,medium
3663,row,C,medium
3664,row,C,medium
3665,row,C,medium
3666,row,C,medium
3667,row,C,medium
3668,row,C,medium
3669,row,C,medium
3670,row,C,medium
3671,row,C,medium
3672,row,C,medium
3673,row,C,medium
3674,row,C,medium
3675,row,C,medium
3676,row,C,medium
3677,row,C,medium
3678,row,C,medium
3679,row,C,medium
3680,row,C,medium
3681,row,C,medium
3682,row,C,medium
3683,row,C,medium
3684,row,C,medium
3685,row,C,medium
3686,row,C,medium
3687,row,C,medium
3688,row,C,medium
3689,row,C,medium
3690,row,C,medium
3691,row,C,medium
3692,row,C,medium
3693,row,C,medium
3694,row,C,medium
3695,row,C,medium
3696,row,C,medium
3697,row,C,medium
3698,row,C,medium
3699,row,C,medium
3700,row,C,medium
3701,row,C,medium
3702,row,C,medium
3703,row,C,medium
3704,row,C,medium
3705,row,C,medium
3706,row,C,medium
3707,row,C,medium
3708,row,E,heavy
3709,row,E,heavy
3710,row,E,heavy
3711,row,E,heavy
3712,row,E,heavy
3713,row,E,heavy
3714,row,E,heavy
3715,row,E,heavy
3716,row,E,heavy
3717,row,E,heavy
3718,row,E,heavy
3719,row,E,heavy
3720,row,E,heavy
3721,row,E,heavy
3722,row,E,heavy
3723,row,E,heavy
3724,row,E,heavy
3725,row,E,heavy
3726,row,E,heavy
3727,row,E,heavy
3728,row,E,heavy
3729,row,E,heavy
3730,row,E,heavy
3731,row,E,heavy
3732,row,E,heavy
3733,row,E,heavy
3734,row,E,heavy
3735,row,E,heavy
3736,row,E,heavy
3737,row,E,heavy
3738,row,E,heavy
3739,row,E,heavy
3740,row,E,heavy
3741,row,E,heavy
3742,row,E,heavy
3743,row,E,heavy
3744,row,E,heavy
3745,row,E,heavy
3746,row,E,heavy
3747,row,E,heavy
3748,row,E,heavy
3749,row,E,heavy
3750,row,E,heavy
3751,row,C,heavy
3752,row,C,heavy
3753,row,C,heavy
3754,row,C,heavy
3755,row,C,heavy
3756,row,C,heavy
3757,row,C,heavy
3758,row,C,heavy
3759,row,C,heavy
3760,row,C,heavy
3761,row,C,heavy
3762,row,C,heavy
3763,row,C,heavy
3764,row,C,heavy
3765,row,C,heavy
3766,row,C,heavy
3767,row,C,heavy
3768,row,C,heavy
3769,row,C,heavy
3770,row,C,heavy
3771,row,C,heavy
3772,row,C,heavy
3773,row,C,heavy
3774,row,C,heavy
3775,row,C,heavy
3776,row,C,heavy
3777,row,C,heavy
3778,row,C,heavy
3779,row,C,heavy
3780,row,C,heavy
3781,row,C,heavy
3782,row,C,heavy
3783,row,C,heavy
3784,row,C,heavy
3785,row,C,heavy
3786,row,C,heavy
3787,row,C,heavy
3788,row,C,heavy
3789,row,C,heavy
3790,row,C,heavy
3791,row,C,heavy
3792,row,C,heavy
3793,row,C,heavy
3794,row,C,heavy
3795,row,E,heavy
3796,row,E,heavy
3797,row,E,heavy
3798,row,E,heavy
3799,row,E,heavy
3800,row,E,heavy
3801,row,E,heavy
3802,row,E,heavy
3803,row,E,heavy
3804,row,E,heavy
3805,row,E,heavy
3806,row,E,heavy
3807,row,E,heavy
3808,row,E,heavy
3809,row,E,heavy
3810,row,E,heavy
3811,row,E,heavy
3812,row,E,heavy
3813,row,E,heavy
3814,row,E,heavy
3815,row,E,heavy
3816,row,E,heavy
3817,row,E,heavy
3818,row,E,heavy
3819,row,E,heavy
3820,row,E,heavy
3821,row,E,heavy
3822,row,E,heavy
3823,row,E,heavy
3824,row,E,heavy
3825,row,E,heavy
3826,row,E,heavy
3827,row,E,heavy
3828,row,E,heavy
3829,row,E,heavy
3830,row,E,heavy
3831,row,E,heavy
3832,row,E,heavy
3833,row,E,heavy
3834,row,E,heavy
3835,row,E,heavy
3836,row,E,heavy
3837,row,C,heavy
3838,row,C,heavy
3839,row,C,heavy
3840,row,C,heavy
3841,row,C,heavy
3842,row,C,heavy
3843,row,C,heavy
3844,row,C,heavy
3845,row,C,heavy
3846,row,C,heavy
3847,row,C,heavy
3848,row,C,heavy
3849,row,C,heavy
3850,row,C,heavy
3851,row,C,heavy
3852,row,C,heavy
3853,row,C,heavy
3854,row,C,heavy
3855,row,C,heavy
3856,row,C,heavy
3857,row,C,heavy
3858,row,C,heavy
3859,row,C,heavy
3860,row,C,heavy
3861,row,C,heavy
3862,row,C,heavy
3863,row,C,heavy
3864,row,C,heavy
3865,row,C,heavy
3866,row,C,heavy
3867,row,C,heavy
3868,row,C,heavy
3869,row,C,heavy
3870,row,C,heavy
3871,row,C,heavy
3872,row,C,heavy
3873,row,C,heavy
3874,row,C,heavy
3875,row,C,heavy
3876,row,C,heavy
3877,row,C,heavy
3878,row,C,heavy
3879,row,C,heavy
3880,row,C,heavy
3881,row,C,heavy
3882,row,C,heavy
3883,row,C,heavy
3884,squat,A,heavy
3885,squat,A,heavy
3886,squat,A,heavy
3887,squat,A,heavy
3888,squat,A,heavy
3889,squat,A,heavy
3890,squat,A,heavy
3891,squat,A,heavy
3892,squat,A,heavy
3893,squat,A,heavy
3894,squat,A,heavy
3895,squat,A,heavy
3896,squat,A,heavy
3897,squat,A,heavy
3898,squat,A,heavy
3899,squat,A,heavy
3900,squat,A,heavy
3901,squat,A,heavy
3902,squat,A,heavy
3903,squat,A,heavy
3904,squat,A,heavy
3905,squat,A,heavy
3906,squat,A,heavy
3907,squat,A,heavy
3908,squat,A,heavy
3909,squat,A,heavy
3910,squat,A,heavy
3911,squat,A,heavy
3912,squat,A,heavy
3913,squat,A,heavy
3914,squat,A,heavy
3915,squat,A,heavy
3916,squat,A,heavy
3917,squat,A,heavy
3918,squat,A,heavy
3919,squat,A,heavy
3920,squat,A,heavy
3921,squat,A,heavy
3922,squat,A,heavy
3923,squat,A,heavy
3924,squat,A,heavy
3925,squat,A,heavy
3926,squat,A,heavy
3927,squat,A,heavy
3928,squat,A,heavy
3929,squat,A,heavy
3930,squat,A,heavy
3931,squat,A,heavy
3932,squat,A,heavy
3933,squat,A,heavy
3934,squat,A,heavy
3935,squat,A,heavy
3936,squat,A,heavy
3937,squat,A,heavy
3938,squat,A,heavy
3939,squat,A,heavy
3940,squat,A,heavy
3941,squat,A,heavy
3942,squat,A,heavy
3943,squat,A,heavy
3944,squat,A,heavy
3945,squat,A,heavy
3946,squat,A,heavy
3947,squat,A,heavy
3948,squat,A,heavy
3949,squat,A,heavy
3950,squat,A,heavy
3951,squat,A,heavy
3952,squat,A,heavy
3953,squat,A,heavy
3954,squat,A,heavy
3955,squat,A,heavy
3956,squat,A,heavy
3957,squat,A,heavy
3958,squat,A,heavy
3959,squat,A,heavy
3960,squat,A,heavy
3961,squat,A,heavy
3962,squat,A,heavy
3963,squat,A,heavy
3964,squat,A,heavy
3965,squat,A,heavy
3966,squat,A,heavy
3967,squat,A,heavy
3968,squat,A,heavy
3969,squat,C,heavy
3970,squat,C,heavy
3971,squat,C,heavy
3972,squat,C,heavy
3973,squat,C,heavy
3974,squat,C,heavy
3975,squat,C,heavy
3976,squat,C,heavy
3977,squat,C,heavy
3978,squat,C,heavy
3979,squat,C,heavy
3980,squat,C,heavy
3981,squat,C,heavy
3982,squat,C,heavy
3983,squat,C,heavy
3984,squat,C,heavy
3985,squat,C,heavy
3986,squat,C,heavy
3987,squat,C,heavy
3988,squat,C,heavy
3989,squat,C,heavy
3990,squat,C,heavy
3991,squat,C,heavy
3992,squat,C,heavy
3993,squat,C,heavy
3994,squat,C,heavy
3995,squat,C,heavy
3996,squat,C,heavy
3997,squat,C,heavy
3998,squat,C,heavy
3999,squat,C,heavy
4000,squat,C,heavy
4001,squat,C,heavy
4002,squat,C,heavy
4003,squat,C,heavy
4004,squat,C,heavy
4005,squat,C,heavy
4006,squat,C,heavy
4007,squat,C,heavy
4008,squat,C,heavy
4009,squat,C,heavy
4010,squat,C,heavy
4011,squat,C,heavy
4012,squat,C,heavy
4013,squat,C,heavy
4014,squat,C,heavy
4015,squat,C,heavy
4016,squat,C,heavy
4017,squat,C,heavy
4018,squat,C,heavy
4019,squat,C,heavy
4020,squat,C,heavy
4021,squat,C,heavy
4022,squat,C,heavy
4023,squat,C,heavy
4024,squat,C,heavy
4025,squat,C,heavy
4026,squat,C,heavy
4027,squat,C,heavy
4028,squat,C,heavy
4029,squat,C,heavy
4030,squat,C,heavy
4031,squat,C,heavy
4032,squat,C,heavy
4033,squat,C,heavy
4034,squat,C,heavy
4035,squat,C,heavy
4036,squat,C,heavy
4037,squat,C,heavy
4038,squat,C,heavy
4039,squat,C,heavy
4040,squat,C,heavy
4041,squat,C,heavy
4042,squat,C,heavy
4043,squat,C,heavy
4044,squat,C,heavy
4045,squat,C,heavy
4046,squat,C,heavy
4047,squat,C,heavy
4048,squat,C,heavy
4049,squat,C,heavy
4050,squat,C,heavy
4051,squat,C,heavy
4052,squat,C,heavy
4053,squat,A,heavy
4054,squat,A,heavy
4055,squat,A,heavy
4056,squat,A,heavy
4057,squat,A,heavy
4058,squat,A,heavy
4059,squat,A,heavy
4060,squat,A,heavy
4061,squat,A,heavy
4062,squat,A,heavy
4063,squat,A,heavy
4064,squat,A,heavy
4065,squat,A,heavy
4066,squat,A,heavy
4067,squat,A,heavy
4068,squat,A,heavy
4069,squat,A,heavy
4070,squat,A,heavy
4071,squat,A,heavy
4072,squat,A,heavy
4073,squat,A,heavy
4074,squat,A,heavy
4075,squat,A,heavy
4076,squat,A,heavy
4077,squat,A,heavy
4078,squat,A,heavy
4079,squat,A,heavy
4080,squat,A,heavy
4081,squat,A,heavy
4082,squat,A,heavy
4083,squat,A,heavy
4084,squat,A,heavy
4085,squat,A,heavy
4086,squat,A,heavy
4087,squat,A,heavy
4088,squat,A,heavy
4089,squat,A,heavy
4090,squat,A,heavy
4091,squat,A,heavy
4092,squat,A,heavy
4093,squat,A,heavy
4094,squat,A,heavy
4095,squat,A,heavy
4096,squat,A,heavy
4097,squat,A,heavy
4098,squat,A,heavy
4099,squat,A,heavy
4100,squat,A,heavy
4101,squat,A,heavy
4102,squat,A,heavy
4103,squat,A,heavy
4104,squat,A,heavy
4105,squat,A,heavy
4106,squat,A,heavy
4107,squat,A,heavy
4108,squat,A,heavy
4109,squat,A,heavy
4110,squat,A,heavy
4111,squat,A,heavy
4112,squat,A,heavy
4113,squat,A,heavy
4114,squat,A,heavy
4115,squat,A,heavy
4116,squat,A,heavy
4117,squat,A,heavy
4118,squat,A,heavy
4119,squat,A,heavy
4120,squat,A,heavy
4121,squat,A,heavy
4122,squat,A,heavy
4123,squat,A,heavy
4124,squat,A,heavy
4125,squat,A,heavy
4126,squat,A,heavy
4127,squat,A,heavy
4128,squat,A,heavy
4129,squat,A,heavy
4130,squat,A,heavy
4131,squat,A,heavy
4132,squat,A,heavy
4133,squat,A,heavy
4134,squat,A,heavy
4135,squat,A,heavy
4136,squat,A,heavy
4137,squat,A,heavy
4138,squat,A,heavy
4139,squat,A,heavy
4140,squat,A,heavy
4141,squat,A,heavy
4142,squat,A,heavy
4143,squat,A,heavy
4144,squat,A,heavy
4145,squat,A,heavy
4146,squat,A,heavy
4147,squat,A,heavy
4148,squat,A,heavy
4149,squat,A,heavy
4150,squat,A,heavy
4151,squat,A,heavy
4152,squat,A,heavy
4153,squat,A,heavy
4154,squat,A,heavy
4155,squat,A,heavy
4156,squat,C,heavy
4157,squat,C,heavy
4158,squat,C,heavy
4159,squat,C,heavy
4160,squat,C,heavy
4161,squat,C,heavy
4162,squat,C,heavy
4163,squat,C,heavy
4164,squat,C,heavy
4165,squat,C,heavy
4166,squat,C,heavy
4167,squat,C,heavy
4168,squat,C,heavy
4169,squat,C,heavy
4170,squat,C,heavy
4171,squat,C,heavy
4172,squat,C,heavy
4173,squat,C,heavy
4174,squat,C,heavy
4175,squat,C,heavy
4176,squat,C,heavy
4177,squat,C,heavy
4178,squat,C,heavy
4179,squat,C,heavy
4180,squat,C,heavy
4181,squat,C,heavy
4182,squat,C,heavy
4183,squat,C,heavy
4184,squat,C,heavy
4185,squat,C,heavy
4186,squat,C,heavy
4187,squat,C,heavy
4188,squat,C,heavy
4189,squat,C,heavy
4190,squat,C,heavy
4191,squat,C,heavy
4192,squat,C,heavy
4193,squat,C,heavy
4194,squat,C,heavy
4195,squat,C,heavy
4196,squat,C,heavy
4197,squat,C,heavy
4198,squat,C,heavy
4199,squat,C,heavy
4200,squat,C,heavy
4201,squat,C,heavy
4202,squat,C,heavy
4203,squat,C,heavy
4204,squat,C,heavy
4205,squat,C,heavy
4206,squat,C,heavy
4207,squat,C,heavy
4208,squat,C,heavy
4209,squat,C,heavy
4210,squat,C,heavy
4211,squat,C,heavy
4212,squat,C,heavy
4213,squat,C,heavy
4214,squat,C,heavy
4215,squat,C,heavy
4216,squat,C,heavy
4217,squat,C,heavy
4218,squat,C,heavy
4219,squat,C,heavy
4220,squat,C,heavy
4221,squat,C,heavy
4222,squat,C,heavy
4223,squat,C,heavy
4224,squat,C,heavy
4225,squat,C,heavy
4226,squat,C,heavy
4227,squat,C,heavy
4228,squat,C,heavy
4229,squat,C,heavy
4230,squat,C,heavy
4231,squat,C,heavy
4232,squat,C,heavy
4233,squat,C,heavy
4234,squat,C,heavy
4235,squat,C,heavy
4236,squat,C,heavy
4237,squat,C,heavy
4238,squat,C,heavy
4239,squat,C,heavy
4240,squat,C,heavy
4241,squat,C,heavy
4242,squat,C,heavy
4243,squat,C,heavy
4244,squat,C,heavy
4245,squat,C,heavy
4246,squat,C,heavy
4247,squat,C,heavy
4248,squat,C,heavy
4249,squat,C,heavy
4250,squat,C,heavy
4251,squat,C,heavy
4252,squat,C,heavy
4253,squat,C,heavy
4254,squat,C,heavy
4255,squat,C,heavy
4256,squat,C,heavy
4257,squat,C,heavy
4258,squat,C,heavy
4259,squat,C,heavy
4260,squat,C,heavy
4261,squat,A,heavy
4262,squat,A,heavy
4263,squat,A,heavy
4264,squat,A,heavy
4265,squat,A,heavy
4266,squat,A,heavy
4267,squat,A,heavy
4268,squat,A,heavy
4269,squat,A,heavy
4270,squat,A,heavy
4271,squat,A,heavy
4272,squat,A,heavy
4273,squat,A,heavy
4274,squat,A,heavy
4275,squat,A,heavy
4276,squat,A,heavy
4277,squat,A,heavy
4278,squat,A,heavy
4279,squat,A,heavy
4280,squat,A,heavy
4281,squat,A,heavy
4282,squat,A,heavy
4283,squat,A,heavy
4284,squat,A,heavy
4285,squat,A,heavy
4286,squat,A,heavy
4287,squat,A,heavy
4288,squat,A,heavy
4289,squat,A,heavy
4290,squat,A,heavy
4291,squat,A,heavy
4292,squat,A,heavy
4293,squat,A,heavy
4294,squat,A,heavy
4295,squat,A,heavy
4296,squat,A,heavy
4297,squat,A,heavy
4298,squat,A,heavy
4299,squat,A,heavy
4300,squat,A,heavy
4301,squat,A,heavy
4302,squat,A,heavy
4303,squat,A,heavy
4304,squat,A,heavy
4305,squat,A,heavy
4306,squat,A,heavy
4307,squat,A,heavy
4308,squat,A,heavy
4309,squat,A,heavy
4310,squat,A,heavy
4311,squat,A,heavy
4312,squat,A,heavy
4313,squat,A,heavy
4314,squat,A,heavy
4315,squat,A,heavy
4316,squat,A,heavy
4317,squat,A,heavy
4318,squat,A,heavy
4319,squat,A,heavy
4320,squat,A,heavy
4321,squat,A,heavy
4322,squat,A,heavy
4323,squat,A,heavy
4324,squat,A,heavy
4325,squat,A,heavy
4326,squat,A,heavy
4327,squat,A,heavy
4328,squat,A,heavy
4329,squat,A,heavy
4330,squat,A,heavy
4331,squat,A,heavy
4332,squat,A,heavy
4333,squat,A,heavy
4334,squat,A,heavy
4335,squat,A,heavy
4336,squat,A,heavy
4337,squat,A,heavy
4338,squat,A,heavy
4339,squat,A,heavy
4340,squat,A,heavy
4341,squat,A,heavy
4342,squat,A,heavy
4343,squat,A,heavy
4344,squat,A,heavy
4345,squat,A,heavy
4346,squat,A,heavy
4347,squat,A,heavy
4348,squat,A,heavy
4349,squat,A,heavy
4350,squat,A,heavy
4351,squat,A,heavy
4352,squat,A,heavy
4353,squat,A,heavy
4354,squat,A,heavy
4355,squat,A,heavy
4356,squat,A,heavy
4357,squat,A,heavy
4358,squat,A,heavy
4359,squat,C,heavy
4360,squat,C,heavy
4361,squat,C,heavy
4362,squat,C,heavy
4363,squat,C,heavy
4364,squat,C,heavy
4365,squat,C,heavy
4366,squat,C,heavy
4367,squat,C,heavy
4368,squat,C,heavy
4369,squat,C,heavy
4370,squat,C,heavy
4371,squat,C,heavy
4372,squat,C,heavy
4373,squat,C,heavy
4374,squat,C,heavy
4375,squat,C,heavy
4376,squat,C,heavy
4377,squat,C,heavy
4378,squat,C,heavy
4379,squat,C,heavy
4380,squat,C,heavy
4381,squat,C,heavy
4382,squat,C,heavy
4383,squat,C,heavy
4384,squat,C,heavy
4385,squat,C,heavy
4386,squat,C,heavy
4387,squat,C,heavy
4388,squat,C,heavy
4389,squat,C,heavy
4390,squat,C,heavy
4391,squat,C,heavy
4392,squat,C,heavy
4393,squat,C,heavy
4394,squat,C,heavy
4395,squat,C,heavy
4396,squat,C,heavy
4397,squat,C,heavy
4398,squat,C,heavy
4399,squat,C,heavy
4400,squat,C,heavy
4401,squat,C,heavy
4402,squat,C,heavy
4403,squat,C,heavy
4404,squat,C,heavy
4405,squat,C,heavy
4406,squat,C,heavy
4407,squat,C,heavy
4408,squat,C,heavy
4409,squat,C,heavy
4410,squat,C,heavy
4411,squat,C,heavy
4412,squat,C,heavy
4413,squat,C,heavy
4414,squat,C,heavy
4415,squat,C,heavy
4416,squat,C,heavy
4417,squat,C,heavy
4418,squat,C,heavy
4419,squat,C,heavy
4420,squat,C,heavy
4421,squat,C,heavy
4422,squat,C,heavy
4423,squat,C,heavy
4424,squat,C,heavy
4425,squat,C,heavy
4426,squat,C,heavy
4427,squat,C,heavy
4428,squat,C,heavy
4429,squat,C,heavy
4430,squat,C,heavy
4431,squat,C,heavy
4432,squat,C,heavy
4433,squat,C,heavy
4434,squat,C,heavy
4435,squat,C,heavy
4436,squat,C,heavy
4437,squat,C,heavy
4438,squat,C,heavy
4439,squat,C,heavy
4440,squat,C,heavy
4441,squat,C,heavy
4442,squat,C,heavy
4443,squat,C,heavy
4444,squat,C,heavy
4445,squat,C,heavy
4446,dead,A,medium
4447,dead,A,medium
4448,dead,A,medium
4449,dead,A,medium
4450,dead,A,medium
4451,dead,A,medium
4452,dead,A,medium
4453,dead,A,medium
4454,dead,A,medium
4455,dead,A,medium
4456,dead,A,medium
4457,dead,A,medium
4458,dead,A,medium
4459,dead,A,medium
4460,dead,A,medium
4461,dead,A,medium
4462,dead,A,medium
4463,dead,A,medium
4464,dead,A,medium
4465,dead,A,medium
4466,dead,A,medium
4467,dead,A,medium
4468,dead,A,medium
4469,dead,A,medium
4470,dead,A,medium
4471,dead,A,medium
4472,dead,A,medium
4473,dead,A,medium
4474,dead,A,medium
4475,dead,A,medium
4476,dead,A,medium
4477,dead,A,medium
4478,dead,A,medium
4479,dead,A,medium
4480,dead,A,medium
4481,dead,A,medium
4482,dead,A,medium
4483,dead,A,medium
4484,dead,A,medium
4485,dead,A,medium
4486,dead,A,medium
4487,dead,A,medium
4488,dead,A,medium
4489,dead,A,medium
4490,dead,A,medium
4491,dead,A,medium
4492,dead,A,medium
4493,dead,A,medium
4494,dead,A,medium
4495,dead,A,medium
4496,dead,A,medium
4497,dead,A,medium
4498,dead,A,medium
4499,dead,A,medium
4500,dead,A,medium
4501,dead,A,medium
4502,dead,A,medium
4503,dead,A,medium
4504,dead,A,medium
4505,dead,A,medium
4506,dead,A,medium
4507,dead,A,medium
4508,dead,A,medium
4509,dead,A,medium
4510,dead,A,medium
4511,dead,A,medium
4512,dead,A,medium
4513,dead,A,medium
4514,dead,A,medium
4515,dead,A,medium
4516,dead,A,medium
4517,dead,A,medium
4518,dead,A,medium
4519,dead,A,medium
4520,dead,A,medium
4521,dead,A,medium
4522,dead,A,medium
4523,dead,A,medium
4524,dead,A,medium
4525,dead,A,medium
4526,dead,A,medium
4527,dead,A,medium
4528,dead,A,medium
4529,dead,A,medium
4530,dead,A,medium
4531,dead,A,medium
4532,dead,A,medium
4533,dead,A,medium
4534,dead,A,medium
4535,dead,A,medium
4536,dead,A,medium
4537,dead,A,medium
4538,dead,A,medium
4539,dead,A,medium
4540,dead,A,medium
4541,dead,A,medium
4542,dead,A,medium
4543,dead,A,medium
4544,dead,A,medium
4545,dead,A,medium
4546,dead,A,medium
4547,dead,A,medium
4548,dead,A,medium
4549,dead,A,medium
4550,dead,A,medium
4551,dead,A,medium
4552,dead,A,medium
4553,dead,A,medium
4554,dead,A,medium
4555,dead,A,medium
4556,dead,A,medium
4557,dead,A,medium
4558,dead,A,medium
4559,dead,A,medium
4560,dead,A,medium
4561,dead,A,medium
4562,dead,A,medium
4563,dead,A,medium
4564,dead,A,medium
4565,dead,A,medium
4566,dead,A,medium
4567,dead,A,medium
4568,dead,A,medium
4569,dead,A,medium
4570,dead,A,medium
4571,dead,A,medium
4572,dead,A,medium
4573,dead,A,medium
4574,dead,A,medium
4575,dead,A,medium
4576,dead,A,medium
4577,dead,A,medium
4578,dead,A,medium
4579,dead,A,medium
4580,dead,A,medium
4581,dead,C,medium
4582,dead,C,medium
4583,dead,C,medium
4584,dead,C,medium
4585,dead,C,medium
4586,dead,C,medium
4587,dead,C,medium
4588,dead,C,medium
4589,dead,C,medium
4590,dead,C,medium
4591,dead,C,medium
4592,dead,C,medium
4593,dead,C,medium
4594,dead,C,medium
4595,dead,C,medium
4596,dead,C,medium
4597,dead,C,medium
4598,dead,C,medium
4599,dead,C,medium
4600,dead,C,medium
4601,dead,C,medium
4602,dead,C,medium
4603,dead,C,medium
4604,dead,C,medium
4605,dead,C,medium
4606,dead,C,medium
4607,dead,C,medium
4608,dead,C,medium
4609,dead,C,medium
4610,dead,C,medium
4611,dead,C,medium
4612,dead,C,medium
4613,dead,C,medium
4614,dead,C,medium
4615,dead,C,medium
4616,dead,C,medium
4617,dead,C,medium
4618,dead,C,medium
4619,dead,C,medium
4620,dead,C,medium
4621,dead,C,medium
4622,dead,C,medium
4623,dead,C,medium
4624,dead,C,medium
4625,dead,C,medium
4626,dead,C,medium
4627,dead,C,medium
4628,dead,C,medium
4629,dead,C,medium
4630,dead,C,medium
4631,dead,C,medium
4632,dead,C,medium
4633,dead,C,medium
4634,dead,C,medium
4635,dead,C,medium
4636,dead,C,medium
4637,dead,C,medium
4638,dead,C,medium
4639,dead,C,medium
4640,dead,C,medium
4641,dead,C,medium
4642,dead,C,medium
4643,dead,C,medium
4644,dead,C,medium
4645,dead,C,medium
4646,dead,C,medium
4647,dead,C,medium
4648,dead,C,medium
4649,dead,C,medium
4650,dead,C,medium
4651,dead,C,medium
4652,dead,C,medium
4653,dead,C,medium
4654,dead,C,medium
4655,dead,C,medium
4656,dead,C,medium
4657,dead,C,medium
4658,dead,C,medium
4659,dead,C,medium
4660,dead,C,medium
4661,dead,C,medium
4662,dead,C,medium
4663,dead,C,medium
4664,dead,C,medium
4665,dead,C,medium
4666,dead,C,medium
4667,dead,C,medium
4668,dead,C,medium
4669,dead,C,medium
4670,dead,C,medium
4671,dead,C,medium
4672,dead,C,medium
4673,dead,C,medium
4674,dead,C,medium
4675,dead,C,medium
4676,dead,C,medium
4677,dead,C,medium
4678,dead,C,medium
4679,dead,C,medium
4680,dead,C,medium
4681,dead,C,medium
4682,dead,C,medium
4683,dead,C,medium
4684,dead,C,medium
4685,dead,C,medium
4686,dead,C,medium
4687,dead,C,medium
4688,dead,C,medium
4689,dead,C,medium
4690,dead,C,medium
4691,dead,C,medium
4692,dead,C,medium
4693,dead,C,medium
4694,dead,C,medium
4695,dead,C,medium
4696,dead,C,medium
4697,dead,C,medium
4698,dead,C,medium
4699,dead,C,medium
4700,dead,C,medium
4701,dead,C,medium
4702,dead,C,medium
4703,dead,C,medium
4704,dead,C,medium
4705,dead,C,medium
4706,dead,C,medium
4707,dead,C,medium
4708,dead,C,medium
4709,dead,C,medium
4710,dead,C,medium
4711,dead,C,medium
4712,dead,C,medium
4713,dead,C,medium
4714,dead,C,medium
4715,dead,C,medium
4716,dead,C,medium
4717,dead,C,medium
4718,dead,C,medium
4719,dead,C,medium
4720,dead,C,medium
4721,dead,C,medium
4722,dead,C,medium
4723,dead,C,medium
4724,dead,C,medium
4725,dead,C,medium
4726,dead,C,medium
4727,dead,C,medium
4728,dead,C,medium
4729,dead,C,medium
4730,dead,C,medium
4731,dead,C,medium
4732,dead,C,medium
4733,dead,C,medium
4734,dead,C,medium
4735,dead,C,medium
4736,dead,C,medium
4737,dead,C,medium
4738,dead,C,medium
4739,dead,C,medium
4740,dead,C,medium
4741,dead,C,medium
4742,dead,C,medium
4743,dead,C,medium
4744,dead,C,medium
4745,dead,A,medium
4746,dead,A,medium
4747,dead,A,medium
4748,dead,A,medium
4749,dead,A,medium
4750,dead,A,medium
4751,dead,A,medium
4752,dead,A,medium
4753,dead,A,medium
4754,dead,A,medium
4755,dead,A,medium
4756,dead,A,medium
4757,dead,A,medium
4758,dead,A,medium
4759,dead,A,medium
4760,dead,A,medium
4761,dead,A,medium
4762,dead,A,medium
4763,dead,A,medium
4764,dead,A,medium
4765,dead,A,medium
4766,dead,A,medium
4767,dead,A,medium
4768,dead,A,medium
4769,dead,A,medium
4770,dead,A,medium
4771,dead,A,medium
4772,dead,A,medium
4773,dead,A,medium
4774,dead,A,medium
4775,dead,A,medium
4776,dead,A,medium
4777,dead,A,medium
4778,dead,A,medium
4779,dead,A,medium
4780,dead,A,medium
4781,dead,A,medium
4782,dead,A,medium
4783,dead,A,medium
4784,dead,A,medium
4785,dead,A,medium
4786,dead,A,medium
4787,dead,A,medium
4788,dead,A,medium
4789,dead,A,medium
4790,dead,A,medium
4791,dead,A,medium
4792,dead,A,medium
4793,dead,A,medium
4794,dead,A,medium
4795,dead,A,medium
4796,dead,A,medium
4797,dead,A,medium
4798,dead,A,medium
4799,dead,A,medium
4800,dead,A,medium
4801,dead,A,medium
4802,dead,A,medium
